"fincode","year_end","net_profit","net_sales_ttm","net_sales_2yr","interest_earned_growth_percentage_cons_3year","net_profit_growth_percentage_cons_3year","operating_profit_growth_percentage_cons_3year","profit_after_tax_growth_percentage_cons_3year","profit_before_tax_growth_percentage_cons_3year","eps_growth_percentage_cons_3year","net_sales_growth_percentage_cons_3year","operating_profit_margin_growth_percentage_cons_3year","net_margin_growth_percentage_cons_3year"
210080,201603,"-104.944","44.175","210.40",NULL,NULL,NULL,NULL,NULL,NULL,"-40.56481654351085",NULL,NULL
286881,202103,"5.971","116.251","28.28",NULL,"111.09168977611913","72.34749824688258","64.55613977113694","60.930705064248826","-44.22473857818883","60.19136329621397","-32.221409802875826","-35.353750692190744"
221661,202103,"911.8299999999999","3107.63","1575.33",NULL,"63.73234007785247","23.485586218788423","38.917293218968176","39.46525881334389","34.869670535565355","25.41589658724035","-37.9735369800448","-30.21992502153621"
108906,202103,"17.997999999999998","1575.452","1217.92",NULL,"-43.5048616592126","-28.480642554632873","-31.660145320401945","-38.61777645783291","-31.8816764964163","8.958756421468216","-58.650081331001935","-60.550090465994465"
132234,202103,"1988.4599999999998","13149.15","8955.79",NULL,"23.704451281292638","22.65196142487289","15.236542153493083","27.24426207708044","15.2366422292997","13.657454711870365","-32.018630717254624","-35.56922104279372"
210830,201503,NULL,NULL,"1187.96",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
280359,202103,NULL,NULL,"330.35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
210590,202103,"1400.161","11938.717","4187.89",NULL,"76.26043821185947","44.4392700906936","45.91610567488009","44.06670016499656","15.066043297894161","41.792784302154715","-35.82817040204882","-34.86775868653499"
219897,201503,NULL,NULL,"225.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111706,201603,NULL,NULL,"3.23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113683,202103,"2713.6099999999997","15282.960000000001","9846.09",NULL,"43.7041872316243","19.979842781447733","27.344330692616168","18.47828547835104","26.020109162771732","15.7838247475945","-34.720963911427525","-28.82476431667389"
130309,201603,NULL,NULL,"49.60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
213488,202103,"125.6","2324.29","1952.52",NULL,"-31.717070452475106","-20.204446049615687","-22.45720868811858","-21.94103994784453","-22.90709231571466","5.981877165179306","-52.56920296221047","-53.94976185063026"
117556,202103,"61.577","8.473","17.84",NULL,NULL,"4.415956377573327",NULL,NULL,NULL,"-21.9785317591896","22.824303220131092",NULL
237288,202103,"3.976","92.636","23.47",NULL,NULL,"-36.79973266468248",NULL,NULL,NULL,"58.03583235426362","45.466016321696976",NULL
131343,202003,"0.017","0","8.26",NULL,NULL,"70.82808569222026",NULL,NULL,NULL,"-100",NULL,NULL
219308,202103,"-0.393","4.9799999999999995",NULL,NULL,"60.58731569920076",NULL,"46.244363352464035","49.782160242727116","46.25380575811935",NULL,NULL,"82.34832062055261"
317635,202103,"631.967","10716.345","4452.44",NULL,"130.85616532225504","34.77569188217775","74.67375305571","73.24272160244149","73.23605939120566","34.01380465890207","-36.64580613590479","-17.380494548119362"
113597,201403,NULL,NULL,"631.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
256733,202003,"0.040999999999999995","2.37","0.36",NULL,NULL,NULL,NULL,NULL,"-60.251780877021744","87.41971871754266",NULL,NULL
132682,201203,NULL,NULL,"2524.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132424,202103,"1852.3","14364.289999999999","11028.62",NULL,"3.749960704492783","7.769275160832634","2.4846039812184806","8.69928646238407","2.4678833485435536","9.207969031301232","-37.83385062855249","-41.1923555202677"
224160,202103,"118.79","3432.21","1841.76",NULL,"139.49689743748777","27.286760561005675","79.00559045634353","48.218017633947596","59.26818803792167","23.05906336960306","-34.839681171214295","-8.598173963222312"
207635,202103,"56.160000000000004","777.493","483.53",NULL,"56.226693176988654","21.66302449489146","34.63877765328087","52.375709574142014","34.64200427640798","17.154152781889298","-34.57958885840164","-27.581712382634073"
132035,202103,"0.356","24.431",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
209040,200412,NULL,NULL,"81.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
209930,202103,"-34.836","320.87199999999996","248.46",NULL,"18.111792442044138","13.178577945623305","12.471884791892517","12.896247291011221","12.473540776659341","8.899306348212011","49.77577393340971","47.95021704500617"
279655,202103,"0.052000000000000005","0.461","2.56",NULL,"-19.377422517014498","-32.469967953716484","-13.376089465909724","-0.6097712584113957","-13.877392426141476","-43.5296707331414","-47.86091967829464","-31.10202725158615"
222257,201503,NULL,NULL,"7.89",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200067,202103,"370.983","2339.111","1507.70",NULL,"61.965153886255386","21.664482238908555","37.915917191555806","37.150004204969854","37.078106522087914","15.765361465429528","-33.793778239561675","-25.54308026904708"
132199,200603,NULL,NULL,"85.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
287380,202103,"42.419","362.356","116.12",NULL,"90.24638237513463","44.46703158737903","53.53625319317344","52.85867654227123","51.03750057564722","46.131152645950465","-37.720998036385645","-34.105287431441866"
100256,200303,NULL,NULL,"31.60",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222264,202103,"287.796","4869.532","703.21",NULL,"397.8818182154885","115.50218540585466","191.57537616495634","188.10186208930423","19.912540146311276","90.60490040329039","-28.77536499444584","-3.6486098136972345"
120123,201103,NULL,NULL,"210.32",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111243,202103,"4262.7","25845.98","9579.40",NULL,"67.38714647770058","39.71334240686411","40.97693703558083","41.0281066662858","39.795917004987345","39.21463676836267","-36.77827808347899","-36.3204356702852"
117429,202103,"205.10100000000003","13.776","26.06",NULL,NULL,"-302.43783094335805",NULL,NULL,NULL,"-19.143257478804788","-213.52247042664695",NULL
296888,202103,"1.339","7.269","4.84",NULL,"-2.5502493553255956","54.27278160835141","-1.7074757969198218","4.236247013023475","-1.7514214960975716","14.51870696383084","-15.143653266983703","-41.4574895206845"
256841,202103,"540.9300000000001","260.015","21.96",NULL,NULL,NULL,NULL,NULL,NULL,"127.92328149521808",NULL,NULL
299544,201803,"0.267","12.944999999999999","2.33",NULL,"158.36021365527628","44.29015474288771","88.28559279308898","67.65523590312111","-0.7196376519197578","77.112295253294","-48.709734396881274","-31.96729018730845"
132019,202103,"-53.327","1.763","0.02",NULL,"-496.24938853916933","-5.110301691035235","-228.8152599428594","-228.8152599428594","-229.08193517121856","345.04859966622377","85.63522978883657","30.97674664466187"
106515,201803,NULL,NULL,"384.54",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109488,202103,"458","2560","1957.62",NULL,NULL,NULL,NULL,"139.89107154208762",NULL,"9.354633819064562",NULL,NULL
305179,202103,"89.31","1407.65","873.75",NULL,"40.194470064334986","14.10656493465332","25.26235975175053","30.735848738249526","2.581744933596264","17.229208287389408","-38.681884584654505","-33.10359413094407"
111401,202103,"-0.318","0","0.17",NULL,"12.986043812336789","-8.192141056111947","8.856449360699193","37.60971629948362","8.736039857449507","-100",NULL,"52.361759932917515"
303341,202103,"4.641","143.91500000000002","64.84",NULL,"38.48352230649401","17.287768495815993","24.241132309197333","30.825997772812986","-5.088204750973757","30.443072152498594","-43.35747758398695","-40.27810861036867"
124330,202103,"55.50599999999999","2150.043","1638.85",NULL,"3.058843111657339","0.2516565633142509","2.0289714688941363","1.5105152657775012","3.211955968492486","9.471897722684396","-42.309735544723914","-41.30641422800768"
100300,202103,"9925.65","130978.48000000001","76404.29",NULL,"21.26962723470076","13.550561195952993","13.719435467866647","11.922861802834394","8.994961304378112","19.681603872534392","-40.2311058470913","-40.052671715011634"
131911,201503,NULL,NULL,"4.84",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100201,202103,"230.92","9038.95","2316.99",NULL,"45.41843124762468","28.113984867552656","28.35505293497429","34.37377674052002","20.614949735952614","57.421703688314295","-48.73209759633197","-48.50606778323447"
132702,202103,"2183.73","17897.621","11535.36",NULL,"-0.19815199541566297","-1.7643927303919504","-0.13214499564637716","-0.009766168464919733","1.0827592771953665","15.767872313438236","-46.54427532865667","-45.70413317836955"
217389,202103,"1810.8200000000002",NULL,NULL,NULL,"15.35311351106321",NULL,"9.98991862620926","-1.6144687982283523",NULL,NULL,NULL,NULL
100940,202103,"473.59","4317.43","3462.27",NULL,"-19.88111816290705","-14.282766204372432","-13.737259144871706","-13.121113243355397","-13.637392466878918","7.635316143534254","-49.832010966616714","-49.848164425881706"
111355,202103,"0.557","5.587","40.23",NULL,NULL,NULL,NULL,NULL,NULL,"-48.21433634754734",NULL,NULL
132073,200303,NULL,NULL,"27.65",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109715,202103,"78.14","858.14","801.85",NULL,"454.6510572202946","-14.754710583098918","213.33811763280966","188.11772576676273","73.36874724957116","2.2872895876444144","-47.49977212994758","89.90609213525028"
245694,202003,"1.971","60.105","28.04",NULL,"180.78461496314216","72.75778016136823","99.0286231060249","119.42954562681956","98.1229049902405","28.936990958320298","-15.591039421376063","-3.14850678548495"
254542,201703,NULL,NULL,"3524.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113039,202103,"181.904","0","9.80",NULL,NULL,NULL,NULL,NULL,"81.22625427086211","-100",NULL,NULL
124480,202103,"57.187","267.977","497.65",NULL,NULL,NULL,NULL,NULL,NULL,"-18.643703423348825",NULL,NULL
310985,202103,"10.304","48.75","26.21",NULL,"44.278070461735865","38.92969978966456","27.683138823309527","35.34268766362294","-43.6106003401312","22.98039011354607","-28.835989445109067","-33.351211938467614"
292997,201803,NULL,NULL,"208.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
292071,202103,"6.007","43.243","34.76",NULL,"57.2264755346678","20.274161944065085","35.212586157910984","33.78508384407566","26.856989407556476","7.55039653735492","-29.552136108507764","-20.865814537391316"
131862,202003,"-8.248999999999999","29.232999999999997","22.66",NULL,"-12.566757799971917","6.61495898455553","-8.211505279082566","-8.422098648300391","49.73242256732783","8.86070946044808","45.961391622414816","37.15114907838056"
111034,202103,"51.15","617.01","397.86",NULL,NULL,"33.683102564385095",NULL,"262.63542347060627",NULL,"15.749904532753312","-27.24422003614605",NULL
100108,202103,"-3267.52","798.5600000000001","1387.71",NULL,"-15.220665789959153",NULL,"-9.905709350045665","-9.938668891403267","-9.905729454138058","-16.823058882104913",NULL,"23.217035142324892"
237981,202103,"4.3020000000000005","35.069","79.24",NULL,"-39.67095302733979","-18.399102826116675","-28.602285506093004","-24.30337180964561","-28.610008881427273","-23.793332274286037","-32.546239961712786","-40.88158080048466"
222606,202103,"-2.5469999999999997","1.52","11.18",NULL,NULL,NULL,NULL,NULL,NULL,"-48.579780271890314",NULL,NULL
208033,202003,NULL,NULL,"2402.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
111505,201903,"-10.347","104.99600000000001","192.50",NULL,NULL,"-48.27899236507782",NULL,NULL,NULL,"-18.295243482743818","-60.122001803785906",NULL
121036,201103,NULL,NULL,"6.65",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
245331,202103,"102.72999999999999","597.236","211.94",NULL,"659.6939064259197","412.2641484448599","286.4492142487358","390.4192436773557","35.35470256720528","41.246495974620665","128.47063559908128","72.63402271984066"
101298,202103,"49.458","6.054","8.16",NULL,"37.0543567194574","88.82070516147107","23.38486692992752","22.371124250316065","23.387761771792405","-9.471758162262978","31.415937627373957","-14.134486321581397"
131417,201603,"0.062","2.183","0.99",NULL,"-24.924280647045173","41.82013873358434","-17.396268167852536",NULL,"-30.454396586972067","30.158593526980738","-31.42164089817191","-61.2937400987393"
132801,202103,"5.579","206.228","109.47",NULL,"-20.422511867487703","25.066983485619843","-14.126304853496851","-5.1056956927382995","-14.133659598279758","23.504894957858635","-36.20715801652871","-55.6852551584758"
106910,202003,"4.867","140.03699999999998","116.88",NULL,"37.61447304212402","18.141999235785235","23.720806098548053","25.468067599303623","23.737926043790992","6.210519188594699","-29.9270782868165","-26.62129401301989"
100141,201603,NULL,NULL,"573.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131845,202103,"-0.46299999999999997","143.217","77.87",NULL,NULL,"44.96310126174424",NULL,NULL,"62.82930100675033","22.520322842500807","71.70157152806411",NULL
123660,202103,"-10.452","339.25300000000004","211.51",NULL,NULL,NULL,NULL,NULL,NULL,"17.05705595439735",NULL,NULL
131453,202103,"-1.909","131.612","149.50",NULL,NULL,"-39.55794513739483",NULL,NULL,NULL,"-4.158978909561095","-60.27117909784783",NULL
132508,202103,"2499.7200000000003","39312.21","12188.46",NULL,"144.11833894670573","48.06410818268425","81.3010297575377","69.16997837000511","52.33497093147956","47.74956385731761","-36.869835090198","-22.802571021823592"
126891,200303,NULL,NULL,"1.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132105,201603,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
214437,202103,"552.995","7551.937","4373.88",NULL,"164.97673748237878","33.45657549823695","91.48664897189136","35.47535407483866",NULL,"19.967561554358305","-29.92074952418896","1.3248835426728167"
290269,202203,"550.7","1388.4","753.49",NULL,"36.02742660553966","15.448941811722383","22.76775703929419","21.817341294261936","-1.9638801921085691","22.59677259205477","-40.67697413195527","-37.758895301477246"
100120,202103,"15.471","104.02799999999999","62.82",NULL,"-14.147494551655736","-3.9394138511806065","-9.669312454098977","-5.510531809983322","-9.67877067035432","18.308906139647195","-48.851318088181436","-51.657822740100755"
132843,202103,"645.22","6892.92","4030.12",NULL,NULL,"46.7097170449265",NULL,"170.60017224484488",NULL,"19.59006081914434","-22.718217775405037",NULL
113361,202003,"-35.922000000000004","4.706","139.54",NULL,"-35.069532344644315","18.999376335134922","-22.190731329671685","-22.192998992268322","-22.185327930214726","-67.69143011396585","-57.93612356755664","-130.71311013939274"
223859,202103,"1.2349999999999999","11.011","10.54",NULL,"-21.221639070403555","-6.093876561592825","-14.702174388281753","-13.08289409951955","-12.331738343942112","1.4679105211552468","-41.6897803865541","-47.11494614299485"
122175,201203,NULL,NULL,"1484.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131358,202103,"162.714","910.382","168.74",NULL,"212.0500351169938","102.41657249593818","113.54176296295115","113.24881611901496","11.690831788721013","75.38880639117356","-27.295627059154636","-22.549848451899802"
131169,201703,"-0.32999999999999996","11.099","10.99",NULL,NULL,"-38.263467711907694",NULL,NULL,NULL,"0.3295165746383999","-61.23756593391603",NULL
295378,201603,NULL,NULL,"4.20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
217982,201903,"-2.027","8.609","9.89",NULL,"-267.60486032332784","-50.444141662396724","-138.18852217732177","-156.91791517889118","-103.12408761848242","-4.5185940277566505","0.7569322562061109","-59.61451678685006"
100550,202109,"2189.3","19510.8","13198.50",NULL,"45.806268239182614","19.831736393183697","28.583170445786088","28.016014733803395","33.74256937537279","13.915678208148252","4.3292503803389115","11.45467002285514"
117569,202103,"696.414","9735.877","4181.54",NULL,"60.70653385629758","29.578477236779733","37.20049855764862","37.48947595582977","34.433448928149744","32.539788834147366","-38.41147119771102","-34.85183611894056"
205705,201503,NULL,NULL,"39.09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106590,202103,"434.66999999999996","8404.25","2659.52",NULL,"17.658125534463508","38.20537685077912","11.450310674812926","13.753175804313923","-14.153586959586095","46.74564925652736","-40.67017850779487","-52.07391565620148"
288827,202103,"51.434000000000005","311.71999999999997","143.18",NULL,"76.12981833612677","77.63738034768042","45.84400820135506","45.22008142589971","15.750631048422603","29.60669510230518","-13.657643105220963","-27.344062349378984"
249927,202103,"1148.3200000000002","17184.97","9866.44",NULL,"-4.924996557104688","-3.575849230855488","-3.3108891392578","-2.997872421919434","-3.3109732607374376","20.317675541380552","-49.51414381733985","-49.45280835653564"
210289,202103,"-68.2","0","168.46",NULL,"11.790323954290649",NULL,"8.023371768291232","3.0109886714767","13.809138682647093","-100",NULL,"-355.17596600336583"
282752,202103,"11.176","207.76","77.93",NULL,NULL,NULL,NULL,NULL,NULL,"38.66039087940556",NULL,NULL
130713,202103,"-1.8530000000000002","13.632","3.47",NULL,"-107.58859134310335","-93.89014730070771","-62.730510894048486","-59.93631724912567","-62.84949635293153","57.78899166988125","22.566907760350418","35.279465953946676"
210072,202103,"374.91999999999996","17690.9","6448.17",NULL,"53.17254089459092","34.35526286752033","32.87826365045758","31.532348423408372","31.09940154671673","39.99240770693289","-39.54064130201945","-40.24496408653474"
124552,201203,NULL,NULL,"1066.40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132901,200903,NULL,NULL,"1046.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117546,201603,NULL,NULL,"26.93",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132033,200703,NULL,NULL,"23.28",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
307948,202103,"15.719","43.773","12.52",NULL,NULL,"340.37233102049373",NULL,NULL,NULL,"51.775146624476086","82.80018491481005",NULL
132616,202103,"13.7","174.42000000000002","195.74",NULL,"-53.15871113976042","-5.483597366862513","-39.685848262202995","-1.698460939048696","-39.685792756546114","-3.771090098155261","-38.12503676946138","-61.03485487105843"
123277,202103,"-0.42800000000000005","0.5820000000000001","0.24",NULL,"54.854731830509216","8.397836786698743","41.15067424616456","11.65907572544903","41.01329662154416","34.349869105958675","57.185803460445705","68.70396504081549"
132378,202103,"0.36","1.338","1.13",NULL,NULL,"20.283570322699738",NULL,NULL,NULL,"5.793557987348019","52.53787544693456",NULL
213853,201903,NULL,NULL,"715.19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109732,202103,"31.689","13.635","11.88",NULL,NULL,"-160.57661462949926",NULL,NULL,NULL,"4.699892043810738","-56.80100347042894",NULL
102700,200203,NULL,NULL,"75.08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106107,201603,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132347,201009,NULL,NULL,"356.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113519,202103,"122.28599999999999","1704.5669999999998","518.17",NULL,"106.20250116857947","51.45000052878075","62.00532356658328","61.2544371342137","53.52874970861461","48.72384458554504","-35.84932926160461","-31.00841254304798"
132529,202103,"-218.01","465.03000000000003","357.63",NULL,NULL,NULL,NULL,NULL,NULL,"9.147973329391013",NULL,NULL
132899,202103,"282.281","1204.97","1036.31",NULL,"-4.76116992178418","-0.7889842808952774","-3.1998490447733396","-2.5341063753538062","2.045490422322338","5.15473869182097","-40.56479635956629","-41.90209595050891"
105585,201503,NULL,NULL,"3.57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
124735,202103,"90.8","1859.8","1720.44",NULL,"-17.417381739156014","0.5660311980998145","-11.97775683305846","-15.66990089609539","-12.025530670071971","2.6302934534343514","-38.27107126402607","-45.97533298201376"
108814,202103,"62.19","2587.34","2285.18",NULL,"-48.763701395991845","-22.380285892919527","-35.96975473638877","-39.613201057579296","-43.359521194183905","4.2263900835883605","-53.08543660971924","-61.424141551817776"
132792,201303,NULL,NULL,"17524.15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132395,202103,"33.409","955.1200000000001","523.85",NULL,NULL,"26.867574028189157",NULL,NULL,NULL,"22.165993254363215","-34.57967434604614",NULL
100446,202003,NULL,NULL,"91.09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
211403,200703,NULL,NULL,"10.08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
213344,202103,"3.658","191.736","157.43",NULL,"32.614246827173375","12.181522722147719","20.705424778585545","24.172707872453756","20.653261550296364","6.792000595375836","-33.82493428974085","-28.85840173014511"
117562,202103,"19.963","1279.662","985.41",NULL,"-43.334011427510255","-27.757244816253568","-31.52243432090852","-24.563867923973614","-31.52388501021447","9.100339693149383","-58.28596981037823","-60.543107356503256"
217598,200903,NULL,NULL,"8.20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
126532,202003,"-0.16499999999999998","0",NULL,NULL,"-17.260393995585723","-5.022896800524634","-11.19900452846576","-18.166575046750122","10.95119862348788",NULL,NULL,"25.268380237483925"
131585,201503,NULL,NULL,"4.65",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
103681,202103,"175.73499999999999","233.635","107.74",NULL,"47.249091269535135","29.199460588373416","29.430039043062873","29.543226102682986","29.430411658933696","29.435571039345177","-37.11944566730497","-37.19843972946598"
132708,202103,"211.20999999999998","1080.1399999999999","310.33",NULL,NULL,"122.13044334482687",NULL,NULL,NULL,"51.54865835332998","-7.664368515843611",NULL
112229,202103,"186.851","3854.535","1876.27",NULL,"30.665119821671215","8.224857352323234","19.519778798175214","19.2124816087609","19.51907551010987","27.123415547638064","-46.36915727520675","-41.01717690600193"
296148,202103,"23.101","2281.4759999999997","959.87",NULL,"120.76296546257757","56.512525937679634","69.54467187190629","74.28116226403776","-32.791362336368316","33.454891152420174","-26.11971284433584","-20.010608602465506"
126881,202103,"209.76100000000002","472.108","160.22",NULL,NULL,NULL,NULL,NULL,NULL,"43.36447349762307",NULL,NULL
100160,201803,"67.237","220.958","1409.57",NULL,NULL,NULL,NULL,NULL,NULL,"-46.081099524745305",NULL,NULL
252306,202103,"527","20243","1993.80",NULL,NULL,NULL,NULL,NULL,NULL,"116.53649088866894",NULL,NULL
225905,202103,"13.252","125.968","57.15",NULL,"78.91244181372295","19.77584472487701","47.37608949788883","72.5652617413747","42.64203330580947","30.14115790259506","-42.02151018395372","-28.890902773346948"
109073,202103,"0.043","2.568","4.36",NULL,"-79.95332549078265",NULL,"-65.74729354852526","-64.94818737035067","-65.74015673015329","-16.175782101088167",NULL,"-71.40119710828617"
123628,202003,"-44.368","58.161","47.95",NULL,"-50.49348804466227","16.866431362732314","-31.324313362955337","-33.385024249339224","-25.32518312551577","6.646780957258391","-30.96616352249396","20.474227707379743"
123323,201503,NULL,NULL,"401.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
130431,202003,"23.740000000000002","210.13000000000002","177.15",NULL,"63.96834210921034","23.529658269386843","39.05075043123676","32.34689176449046","39.05025592276799","5.856037881453502","-26.486188291773715","-17.771966329600897"
102937,202103,"-110.47","258.76","2652.77",NULL,NULL,NULL,NULL,"18.296653169452636","176.20762385905425","-53.96736363939421",NULL,NULL
111149,201903,"0.087","0.615","0.58",NULL,"-58.28669277077159","-1.0045451404849581","-44.172298283415756","-3.3376745433326693","-49.92506329575445","1.972337352602338","-38.83310128832388","-64.21337369115273"
102761,201803,"-10.196","9.534","132.21",NULL,"44.169098385808766","-188.94107794801","32.19686715881558","33.94412871634741","32.193121697338626","-58.376657997245914","-337.30684261575794","-2.4240812762277963"
225038,201603,NULL,NULL,"11.47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315936,202103,"25.796","99.729","47.04",NULL,"43.42584455655947","19.098268447967847","27.179840872053052","26.69895310339905","-79.09770739988178","28.464969193338074","-41.59668095476283","-38.47372611638622"
132777,202103,"594.553","2536.34","1128.00",NULL,"-35.24809081506327","34.60194085044781","-25.154036186295492","-18.168326677397573","-56.78848225928047","31.00849485138495","-35.27602205240089","-64.32928555437427"
111736,202103,"-9.738","15.033000000000001","15.37",NULL,NULL,"61.7462935771975",NULL,NULL,NULL,"-0.7362685948765324","75.7213511755392",NULL
100055,201803,"2518.16","21418.629999999997","17012.56",NULL,NULL,"35.2078016473059",NULL,NULL,NULL,"7.979341067061818","-21.118641907117087",NULL
223893,201903,NULL,NULL,"560.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132891,202103,"42","2185.2599999999998","963.46",NULL,NULL,"17.048112614450094",NULL,NULL,NULL,"31.38823416989316","-43.87953310084005",NULL
130589,202103,"23.355","184.142","119.05",NULL,"100.15002949117276","38.149369421397616","58.81948093234068","48.18829492971541","13.310716211309304","15.64880565395912","-24.748062469447575","-13.485664065200197"
132374,202103,"-72","3996","4825.18",NULL,NULL,"-19.93918972101756",NULL,NULL,NULL,"-6.09169823723189","-46.293193333988114",NULL
296354,202103,"19.325","65.05499999999999","21.15",NULL,"92.77827040011937","46.45448539212354","54.895471026789686","50.807437218766125","27.44677272771241","45.43092614280957","-36.55747485573326","-33.7205079755048"
132916,202103,"7.255","234.01100000000002","146.90",NULL,"75.70526578771597","7.064468462868501","45.60954724950837","48.16579953285014","45.58044138959889","16.789776024746537","-42.24988007710533","-21.70026595767037"
304662,202103,"3.38","37.79","15.19",NULL,"45.8007600639315","22.644192541540043","28.579932070622725","28.763095453588463","-72.33640379705852","35.500128172162974","-42.97623658372485","-40.20424157394938"
190038,201203,NULL,NULL,"13.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
119027,200703,NULL,NULL,"20.93",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131885,202103,"2.787","1.358","0.65",NULL,NULL,"147.3842561179181",NULL,NULL,NULL,"27.838638815477744","21.831104771592646",NULL
200557,201603,NULL,NULL,"152.94",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
283812,202103,"0.16899999999999998","401.252","351.58",NULL,"-71.56388844811255","-6.247368917189011","-56.757233277698106","-65.10629551931335","-72.75515537128632","4.503543349702488","-43.48457747471106","-73.90787190628191"
270537,202103,NULL,NULL,"3100.89",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
208808,202103,"97.28999999999999","882.04","603.13",NULL,"2.728795071315937","1.7744095185548314","1.811021796886858","3.298077047757042","1.5513002254720742","13.507820095456836","-43.515846520128534","-43.41892761511612"
245845,202103,"-3.497","11.897","0.02",NULL,NULL,NULL,NULL,NULL,NULL,"741.01257331534",NULL,NULL
107864,202103,"4.069","35.563","30.85",NULL,"115.03171013512485","3.2268124561914746","66.59744600245267","33.48692617595517","66.62179384413918","4.853051427922628","-37.978249796736584","-3.8499152224934052"
131931,202103,"-13.144","0.449","88.56",NULL,NULL,"-81.21820466501013",NULL,NULL,NULL,"-82.82080097789267","-564.5341684473821",NULL
126608,202103,"317.33000000000004","4271.5","2518.06",NULL,"153.27050171429218","24.040018448971257","85.80457664801646","85.79205865453736","85.77946233963793","19.262738905543088","-34.48052941456316","-1.814494745018158"
208615,202103,"120.535","2865.007","1768.45",NULL,"-2.6015241992733418","5.248746825492434","-1.7419576769607148","2.5409931771080085","-3.1956810016079973","17.44764168161943","-43.54715866890667","-47.43257283467226"
220520,202103,"5.506","399.741","131.41",NULL,NULL,NULL,NULL,"64.61560992942815",NULL,"44.89389697521609",NULL,NULL
215739,202103,"92.53999999999999","2039.65","1731.77",NULL,"-27.961490284641023","-8.80487568969105","-19.63940446254856","-15.02378595606383","-28.467949262213832","5.605972263950099","-45.60030351353529","-51.57151130845294"
288357,202103,"-0.671","49.995999999999995","30.46",NULL,NULL,"1.5047811920023912",NULL,NULL,NULL,"17.960096761998855","-45.79326917564842",NULL
122235,202103,"-2.0789999999999997","37.847","14.00",NULL,"34.050228317777794",NULL,"24.23379566604209","31.09285991271277","-10.660102356703893","39.30535398212533",NULL,"65.41402893564793"
