"fincode","year_end","current_net_profit","prev_net_profit","net_sales_ttm","net_sales_2yr","opm_2yr","opm_2yr_cr","prev_op","current_op","interest_earned_growth_percentage_cons_2year","net_profit_growth_percentage_cons_2year","operating_profit_growth_percentage_cons_2year","profit_after_tax_growth_percentage_cons_2year","profit_before_tax_growth_percentage_cons_2year","eps_growth_percentage_cons_2year","net_sales_growth_percentage_cons_2year","operating_profit_margin_growth_percentage_cons_2year","net_margin_growth_percentage_cons_2year"
295658,202203,"-4.1","122.60","1080.94","909.32","19.17395763478127","0.8925102225840472","174.3529000000001","38.589999999999996",NULL,NULL,"-52.953989452764596",NULL,NULL,NULL,"9.02909881868197","-78.42500430010809",NULL
205475,201903,NULL,"190.70",NULL,"4912.10","8.043403025182712",NULL,"395.10000000000036",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
245380,202103,"0.755","-0.02","0.132","0.05","-131.11111111111111","-2.0833333333333393","-0.0708","-0.011000000000000032",NULL,NULL,"60.583349756934126",NULL,NULL,NULL,"62.48076809271921","87.39451289775971",NULL
102455,200203,NULL,"11.73",NULL,"155.80","12.81191349735937",NULL,"19.960499999999996",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
210381,201703,NULL,"14.76",NULL,"799.63","7.700667306961197",NULL,"61.577",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
217385,202203,"1120.4299999999998","194.57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"139.96860393228025",NULL,"139.96860393228025","172.39684502930857","139.55037220449103",NULL,NULL,NULL
288028,202203,NULL,"55.25",NULL,"625.66","13.957536177680593",NULL,"87.327",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131102,201503,NULL,"-297.47",NULL,"1117.63","-10.199128960740692",NULL,"-113.98854989999995",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
208883,202203,"-663.2","-2396.40","6900.4","4972.30","-47.01446010900388","-5.44895948060982","-2337.7","-1504",NULL,"47.393112996741635","19.789812840642796","47.393112996741635","47.98915817252103","47.08309785934329","17.803575328917454","65.95596231463958","78.14862984939325"
318707,202203,NULL,"11.20",NULL,"87.13","17.345538020086078",NULL,"15.112300000000005",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
126899,202203,"4.898","95.24","47.184","62.59","24.860201310113435","5.932095625635809","15.560000000000002","11.196000000000002",NULL,"-77.32226390475205","-15.174456968182792","-77.32226390475205","-78.85494481875767","-77.32334884763839","-13.174978039687824","-51.15144164858889","-86.64911446031276"
311742,202203,"213.536","17.14","1912.628","683.60","10.197907843903096","4.554597130231284","69.71299999999997","348.45",NULL,"252.96378082143494","123.56990806932711","252.96378082143494","245.55702657856412","-70.57259003815433","67.26852515785654","-33.1703106181511","5.043626421171066"
131215,202203,"4.133","1.58","140.464","92.39","2.909916618323195","1.316173539127463","2.688600000000008","7.394999999999999",NULL,"61.73505448139949","65.8463783162743","61.73505448139949","35.28355163974035","61.847626707260694","23.301974797046967","-32.74628095254188","-33.03892216828886"
132856,202203,"315.89","192.20","4992.5","3649.84","13.858259160449245","3.4592388582874314","505.8042999999998","690.8100000000001",NULL,"28.20095113129131","16.865964936568357","28.20095113129131","28.90567019152499","28.28380484640014","16.955896838209128","-50.038446244737614","-45.23898930658952"
132636,202203,"578.1600000000001","1188.25","10210.9","6854.74","65.51743756874804","13.773100314369938","4491.049999999999","5625.43",NULL,"-30.245840611859286","11.91902481470304","-30.245840611859286","-32.15466396088301","-46.60222540209909","22.04964432777503","-54.15020443888609","-71.09567469286677"
223397,201903,"81.45599999999999","0.64","858.957","640.94","4.652868140132123","3.2899784273252326","29.822000000000003","113.03799999999998",NULL,"1028.162222377615","94.69009162050213","1028.162222377615","752.8104796997478","886.3450743442405","15.76493269995154","-15.911587679253358","386.4689184216341"
100330,202203,"52.02","265.12","1946.8400000000001","6178.51","11.49238821703539","1.6863224507406869","710.0587000000005","131.32",NULL,"-55.70405937261093","-56.99506351987624","-55.70405937261093","-43.24656640939107","441.5049838900547","-43.866353752679885","-61.69414442520361","-61.55709212976039"
311668,202103,NULL,"2.29",NULL,"63.22","12.947674961205852",NULL,"8.185299999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
310904,202203,"0.325","1.86","106.34","203.21","1.4137930695106045","0.3752115854805341","2.873000000000019","1.596",NULL,"-58.19914082274158","-25.4669951425053","-58.19914082274158","-51.667816105621725","-92.53831206239222","-27.660452126747646","-48.48363688763223","-71.04127737334946"
316483,202203,NULL,"34.96",NULL,"1030.76","7.393296971743121",NULL,"76.207",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106079,201503,NULL,"3.10",NULL,"427.76","12.327199697292897",NULL,"52.73080089999996",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
112175,202203,"-3.7840000000000003","0.05","5.684","16.34","10.02459949332388","-14.725545390570016","1.6381999999999994","-3.347999999999999",NULL,NULL,NULL,NULL,NULL,NULL,"-41.02051058750483",NULL,NULL
304097,202203,NULL,"68.36",NULL,"146.56","74.38260801928985",NULL,"109.0182",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
205485,200203,NULL,"5.48",NULL,"172.11","6.128515334942384",NULL,"10.547799999999995",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106248,202203,"39.827999999999996","23.86","647.015","563.17","7.133069507280259","2.6709581694396576","40.17160000000001","69.126",NULL,"29.198963505894593","31.178043348900907","29.198963505894593","29.085398475085313","29.206286345405296","7.1858406985715995","-38.80790597180391","-39.5939876701635"
318579,202203,NULL,"1.28",NULL,"10.11","19.827526528674706",NULL,"2.0048999999999992",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
318914,202203,NULL,"8.83",NULL,"36.52","37.0382641745026",NULL,"13.526300000000003",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
283136,202203,"0.546","0.50","45.113","62.68","4.608850754793428","2.3817968213153637","2.8887999999999963","4.298",NULL,"4.498803820905062","21.97602263119616","4.498803820905062","-10.638334581450348","-2.2856695160652696","-15.16279337865174","-28.1120609200073","-38.61205292257044"
132488,202203,"2191","2960.45","9360","8959.83","43.316781680009555","7.927350427350427","3881.1099999999997","2968",NULL,"-13.971505360634229","-12.55117623147276","-13.971505360634229","-11.025937071341685","-13.8985125923199","2.2087411991605688","-57.220477063636196","-58.41900495607519"
113446,202003,"-397.76","-492.00","5173.12","2638.16","-1.7512205476544362","0.44610409192131645","-46.20000000000027","92.31000000000002",NULL,"10.085858478610522",NULL,"10.085858478610522","10.085858478610522","10.074999111084182","40.031490270143145",NULL,"67.86500356231058"
207959,202203,"142.494","-74.93","1717.825","507.81","19.392603882971276","10.709647373859385","98.47699999999998","735.8919999999999",NULL,NULL,"173.36293956786736",NULL,NULL,NULL,"83.92418274903804","-25.686190906273943",NULL
100890,202203,"15.528","25.63","22.437","5.13","-424.9527004622675","16.11623657351696","-21.786899999999996","14.464000000000004",NULL,"-22.16347151997782",NULL,"-22.16347151997782","-2.6886496308093477","-22.094756681168125","109.1335508837909",NULL,"-77.75154673622157"
235355,202203,"772.46","1211.66","5664.722","4400.71","34.31611458883434","5.883223395605292","1510.1520000000005","1333.0729999999999",NULL,"-20.155020373829657","-6.045705652504163","-20.155020373829657","-16.35035575509618","-20.254550907387735","13.456119544624245","-58.59444454173492","-64.4582728428684"
236038,202203,"2.852","-1.48","184.513","93.38","41.791706514137864","7.479283302531528","39.02380000000001","55.201",NULL,NULL,"18.93473084106583",NULL,NULL,NULL,"40.56802735630383","-57.695658506951666",NULL
219691,202203,"827.3299999999999","563.96","4819.959","3190.95","19.651147449330878","4.553244125105628","627.0577000000003","877.858",NULL,"21.119825204599497","18.320060497140634","21.119825204599497","21.20258704781883","-14.355365849866253","22.902770352715418","-51.86438656438097","-50.68964614216795"
284503,202203,"247.61999999999998","82.66","3600.8300000000004","2013.08","8.380280395790935","3.0420069817236572","168.702","438.1499999999999",NULL,"73.07931159053433","61.15778599796351","73.07931159053433","70.21562934812498","74.71745153864693","33.742917277108496","-39.7508633122588","-35.19384848750791"
223478,202203,"140.361","57.14","1623.9450000000002","988.17","12.425051079112661","3.7333160913700882","122.78099999999995","242.50799999999995",NULL,"56.73035194295011","40.53919185214296","56.73035194295011","57.688164795043974","56.777177354796635","28.19462779107731","-45.185142464185866","-39.05380360846571"
235126,202203,"83.497","53.97","933.749","698.95","17.39249869446093","4.740058623891431","121.56399999999996","177.041",NULL,"24.382484332584387","20.67975951481231","24.382484332584387","27.26284100710723","25.04115185394584","15.582483076643893","-47.79514825468594","-46.28467215402906"
299660,202203,"4.294","2.66","35.113","14.54","28.129448413871845","6.632159029419303","4.0905000000000005","9.315",NULL,"27.05454396776661","50.90486151122757","27.05454396776661","26.45769765330479","-19.45237924237011","55.40026855285631","-51.443557829799694","-58.759050203624106"
318670,202203,NULL,"44.31",NULL,"372.08","21.951345368973328",NULL,"81.67739999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
245606,201603,NULL,"1.53",NULL,"4.32","56.930377720221955",NULL,"2.4579961",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123363,201203,NULL,"-41.32",NULL,"73.76","-40.78427703909184",NULL,"-30.0813",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
217597,201703,NULL,"-31.23",NULL,"0.02","-148848.50102203042",NULL,"-32.7689975",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123369,202203,"115.39000000000001","66.24","2082.9","2123.12","6.685671103945132","2.6972010178117047","141.94469999999978","224.71999999999997",NULL,"31.9848018625831","25.823358265985654","31.9848018625831","36.40750744095198","31.975117406028673","-0.9517197792520027","-36.48385179001975","-33.41101652506045"
131917,201103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101301,202203,"312.09000000000003","214.47","305.08000000000004","253.70","90.17146555533263","30.250262226301295","228.766","369.15",NULL,"20.630367447117703","27.029824212568855","20.630367447117703","22.406404699737582","20.688182268097076","9.659594407623384","-42.0798060177382","-45.06880556082764"
100466,201503,NULL,"-0.12",NULL,"0.00","-3829.489539748954",NULL,"-0.1372872",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117326,201303,NULL,"230.23",NULL,"1926.09","16.290720167825647",NULL,"313.77459999999996",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
251974,201503,NULL,"4.48",NULL,"195.75","89.81716475095784",NULL,"175.8171",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122029,202203,"-7.714","2.22","353.971","369.16","8.045203274143875","1.5746346452110487","29.699600000000032","22.295",NULL,NULL,"-13.358006088904284",NULL,NULL,NULL,"-2.0788460586379176","-55.7593610734296",NULL
316357,202203,NULL,"0.13",NULL,"4.31","4.5155745511137955",NULL,"0.1943999999999999",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107458,201403,NULL,"-1395.22",NULL,"736.38","-492.7959651212215",NULL,"-3628.8460000000005",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117166,201503,NULL,"-0.33",NULL,"47.19","26.176996267289454",NULL,"12.353905599999997",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107878,202203,"-3807.29","-994.17","477.27200000000005","533.47","-5.1163813391712845","-40.164780251093696","-27.29460000000006","-766.7809999999997",NULL,"-95.69406391502709","-430.02615906617143","-95.69406391502709","-97.41246291404109","-81.31021436002426","-5.413756578164031","-180.18265379600203","-5.327039456294003"
316247,202203,"4.285","0.73","22.1","7.39","20.50851815266369","7.598416289592759","1.5156","6.716999999999999",NULL,"142.27800176034617","110.52097651269968","142.27800176034617","134.58287706819573","-25.050599709266443","72.93142398619881","-39.13124751446881","-29.280291957759896"
103310,202203,"585.967","-157.89","5017.146","487.20","14.018012330059385","4.323558652668271","68.29569999999995","867.677",NULL,NULL,"256.4366575037596",NULL,NULL,NULL,"220.90370392396258","-44.46363397729443",NULL
132276,201703,NULL,"361.86",NULL,"23003.79","-12.178816417580215",NULL,"-2801.589",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100264,202203,"97.92999999999999","28.66","2807.4700000000003","1003.07","0.7764540343976958","0.6081988409493244","7.7883999999999105","68.29999999999998",NULL,"84.85014016659336","196.1326055257477","84.85014016659336","53.588205011003566","-18.33975783092523","67.29845923498647","-11.495588495657094","-43.233689735666005"
132712,202203,"-100","-231.00","383","556.00","-11.151079136690647","-0.7180156657963447","-62","-11",NULL,"34.2048305040231","57.8788230412884","34.2048305040231","39.115711782725604","-4.368211579368597","-17.003077113467068","74.62485626346866","62.72728212246076"
111153,202203,"1.2289999999999999","0.16","51.590999999999994","34.96","3.9558962331607814","1.9955030916245085","1.3830999999999989","4.118",NULL,"177.15068103831172","72.5505629319406","177.15068103831172","206.07876523260447","31.29653146274358","21.479014771063575","-28.97622417189928","14.960826686864493"
121180,201403,NULL,"1.86",NULL,"528.44","7.705322845302566",NULL,"40.71780000000007",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132920,201603,NULL,"-10.70",NULL,"869.50","8.317804313301037",NULL,"72.32339999999999",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
113629,202203,"-49.114","790.87","977.001","849.92","2.0315760430583456","0.04877170033602818","17.2666999999999","1.9059999999999946",NULL,NULL,"-66.775628330105",NULL,NULL,NULL,"7.215723259259055","-84.5058624564198",NULL
235931,201503,NULL,"32.44",NULL,"594.19","32.538413638735086",NULL,"193.33999999999992",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132054,202203,"142.29000000000002","37.20","1647.8799999999999","816.24","13.77886111808413","3.9497718280457312","112.46870000000001","260.34999999999997",NULL,"95.57607215607946","52.146845825336044","95.57607215607946","90.37360978442433","75.11246655856752","42.08683964048146","-46.459879715064986","-31.47111342300869"
100093,202203,"972.9799999999999","629.61","9908.66","5483.53","11.792586162563161","3.2918931520508323","646.6499999999996","1304.73",NULL,"24.312885721185463","42.04491237955623","24.312885721185463","33.896348995020546","0.3588127373141736","34.42416620933626","-47.16541066047888","-53.9704315885811"
267523,202203,"0.27799999999999997","-0.24","0.238",NULL,NULL,"5.987394957983192",NULL,"0.05699999999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122261,202203,"46.480000000000004","-14.28","74.019",NULL,NULL,"15.497034545184343",NULL,"45.882999999999996",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254732,202203,"23.798","-188.03","817.663","308.69","21.510970588521136","9.509174317536687","66.40199999999996","311.012",NULL,NULL,"116.42029907342013",NULL,"58.57061177963314",NULL,"62.751834528399854","-33.5122860046681",NULL
200083,202203,"303.341","298.52","1263.455","961.48","25.74191500479258","6.83686795335014","247.50459999999998","345.523",NULL,"0.8042494994029648","18.153568668066388","0.8042494994029648","2.3896948333457235","17.831998083992385","14.633027336985883","-48.46430110861447","-53.405643955512225"
100239,202203,"-25.73","-8.39","264.46","611.57","4.417803397774478","-0.12572789835892023","27.017999999999915","-1.3300000000000014",NULL,"-75.12127587306124",NULL,"-75.12127587306124","-118.795534560866","-78.4064899087389","-34.24074109705222",NULL,"-32.9094018528985"
131719,202203,"18.221","35.75","407.648","435.67","15.671840491163671","2.6317435630740245","68.27709999999996","42.913",NULL,"-28.608241254447186","-20.721229725754142","-28.608241254447186","-27.564301460402074","-93.6201436733297","-3.2694114697520815","-59.0209596996303","-63.18289473481025"
132875,202203,"45.85","61.01","687.0600000000001","484.68","14.450771643145993","3.0343055919424793","70.04000000000002","83.39",NULL,"-13.309969149026157","9.114864631769404","-13.309969149026157","-7.438983200035043","-5.658453418953635","19.06107046229939","-54.17693448912818","-63.526800237617756"
100084,202203,"1428","1404.08","17001","12543.88","24.076043457048378","5.789365331451092","3020.0699999999997","3937",NULL,"0.8482060485464071","14.175836670018871","0.8482060485464071","-3.5471557268757836","0.23544986148951175","16.418309413938093","-50.963109993268276","-56.66258125134836"
111493,200303,NULL,"-0.26",NULL,"0.34","-66.79882477327564",NULL,"-0.22915249999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
131115,200503,NULL,"-0.10",NULL,"0.32","-46.668920187560694",NULL,"-0.15062590000000003",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
211337,202203,"2045.5369999999998","845.23","22408.313000000002","12203.76","10.244341887718054","3.3026136327174647","1250.1949999999997","2960.24",NULL,"55.56654916908674","53.87730890782212","55.56654916908674","55.576850576797334","48.61747796308749","35.505758631506204","-43.221115926600795","-42.62959741192303"
131260,202203,"-34.42","-36.93","76.09","53.50","-31.03726730134044","10.806282034432906","-16.604099999999995","32.88999999999999",NULL,"3.45811390709011",NULL,"3.45811390709011","49.35678826149429","12.786141480266643","19.25782953979187",NULL,"58.03751451604092"
130419,202203,"7.279999999999999","3.06","102.365","56.68","9.192437450607557","1.5220045914130806","5.2106438","6.232",NULL,"54.24282697487948","9.362399249359775","54.24282697487948","34.38312218955089","54.21969163202893","34.38810332298567","-59.30953624722171","-43.666552188936755"
100358,202203,"-0.40700000000000003","-0.03","0.8109999999999999","1.17","-38.69209809264305","-33.076448828606665","-0.4543999999999999","-1.073",NULL,"-268.3295625749672","-53.66703074514121","-268.3295625749672","-268.7817782917155","-268.7059206794162","-16.743625279358156","7.541190289798694","-94.27644706333788"
123222,202203,"-0.385","-0.78","0",NULL,NULL,NULL,NULL,"-0.386",NULL,"29.744057647075607",NULL,"29.744057647075607","29.28932188134524","29.880915919231732",NULL,NULL,"-121.7427778185506"
222717,201203,NULL,"-0.05",NULL,"0.10","-41.291714595049825",NULL,"-0.04275339999999998",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
289754,202203,"0.195","0.96","44.373000000000005","48.47","1.4408470588497413","0.3386068104477948","0.6984332999999978","0.601",NULL,"-54.93060905670013","-7.237003899359673","-54.93060905670013","-49.46884071929056","-54.945448126859105","-4.319621198704926","-51.52264653433733","-76.41280119872204"
112060,202203,"64.329","52.34","255.792","213.38","42.0534332613804","9.047194595608934","89.7337","92.56800000000001",NULL,"10.8629781467944","1.5670064903961833","10.8629781467944","8.252420630848544","13.122428686604849","9.488025402046674","-53.617277452695575","-49.71002015153915"
107649,201703,NULL,"10.69",NULL,"22.63","31.825995501407466",NULL,"7.202",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105533,202203,"12.147","-1.67","2491.192","1576.49","12.002676832710636","3.2093973487390777","189.221","319.809",NULL,NULL,"30.005185123636412",NULL,NULL,NULL,"25.7065739522385","-48.29022021830332",NULL
100777,202203,"58.35","175.37","1826.77","1805.58","13.724524563376328","0.8680622081597571","247.8076000000001","63.429999999999986",NULL,"-42.317672072605696","-49.40704514419123","-42.317672072605696","-42.35173116281925","-42.317128390625456","0.585080460014864","-74.85064969435972","-71.4083554594712"
288322,202103,"-0.219","0.03","0.079","2.71","-10.886312875476529","-156.96202531645568","-0.2949055999999999","-0.496",NULL,NULL,"-29.68786135670738",NULL,NULL,NULL,"-82.92625070088144","-279.71424584053375",NULL
132713,202203,"39.974000000000004","27.44","2124.66","2853.44","1.1449907094529386","0.4235971873146762","32.671600000000126","36",NULL,"20.697076420929793","4.970205811137762","20.697076420929793","17.470642278355374","-46.13248287038466","-13.710023965042783","-39.17591947101781","-30.264794705234756"
208053,202203,"36.041000000000004","17.05","335.196","204.59","10.991793302670237","3.365642788100096","22.488","45.126",NULL,"45.390565107531614","41.65698797163273","45.390565107531614","46.08011313676184","-54.10833110187212","27.999187396609226","-44.66502301493554","-43.42190999884451"
209173,201703,NULL,"106.58",NULL,"535.67","8.240147852222451",NULL,"44.139999999999986",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
213499,202203,NULL,"16.31",NULL,"688.23","6.078535362708419",NULL,"41.83400000000006",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
130357,201903,NULL,"0.10",NULL,"0.81","-75.65291180247505",NULL,"-0.6090325600000001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
126139,202203,"-0.6759999999999999","-10.40","0.261","0.09","-531.8401659151807","-107.66283524904215","-0.46107829999999994","-1.124",NULL,"74.50490243203608","-56.13339887723426","74.50490243203608","74.50490243203608","74.50947431364155","70.29386365926402","55.00727059711286","93.17052029978456"
237370,201403,NULL,"0.56",NULL,"96.53","0.7968945444877186",NULL,"0.7692557999999963",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
132133,201403,NULL,"65.77",NULL,"777.64","14.09837899632927",NULL,"109.63400000000001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
244957,201503,NULL,"-0.22",NULL,"12.07","-1.7818309708697484",NULL,"-0.21502109999999952",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
218926,202203,"90.439","67.68","964.8700000000001","742.54","16.70601385793263","3.843419320737509","124.04800000000012","148.336",NULL,"15.597302765330046","9.352420003440187","15.597302765330046","4.208944588415275","15.59900420307654","13.992026614155527","-52.035219005787525","-49.2840008208012"
120073,202203,"23.740000000000002","23.91","415.07","271.22","21.085570511865658","4.97084829064977","57.18820000000002","82.53",NULL,"-0.3561339478264425","20.13034073218314","-0.3561339478264425","-0.39580000044728836","-1.1351553024874672","23.70857853526205","-51.44627253446916","-59.912302017887065"
117056,200203,NULL,"-7.85",NULL,"333.27","0.7386694887613799",NULL,"2.4617999999999824",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
212991,202103,NULL,"243.17",NULL,"1043.70","35.88145962182438",NULL,"374.49300000000017",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
124717,202203,"24.853","21.68","164.072","123.55","25.309088142427814","5.40494417085182","31.269099999999995","35.471999999999994",NULL,"7.068019901410594","6.508715521867647","7.068019901410594","6.273690733304327","7.055486177848902","15.238039495043786","-53.78772415377655","-53.62148022470574"
100250,202203,"302.091","245.74","2578.287","2102.09","18.521550072045027","4.0224769391460296","389.33929999999987","414.84399999999994",NULL,"10.874319272073718","3.2234296723958833","10.874319272073718","8.628998366268892","10.063980085736436","10.749041526721893","-53.39761789378847","-50.32156161881187"
122205,202203,"218.933","150.24","3228.042","2222.82","6.096006147157474","2.4386377252836238","135.5029999999997","314.881",NULL,"20.715441368855238","52.439941260355894","20.715441368855238","20.714916145793282","20.66382400452418","20.50843333977039","-36.751395783462435","-49.322225481772655"
317388,202203,"23.669999999999998","17.62","317.915","35.50","51.619618525540076","1.938725760030197","18.324499999999997","24.654000000000003",NULL,"15.903400225713614","15.991891107507383","15.903400225713614","12.57105451512559","-58.14893451057082","199.2549433622786","-80.62013287479371","-79.01822149322577"
100179,202203,"-15.88","24.52","32.17","69.44","-144.11002304147465","-44.05502020516009","-100.07","-56.69",NULL,NULL,"24.733576703373938",NULL,NULL,NULL,"-31.93549752113182","44.70948838567222",NULL
102450,202303,"109.17","395.84","1754.3799999999999","2082.80","25.64480507009795","1.6758056977393725","534.1300000000001","117.6",NULL,"-47.48397865432891","-53.077604559186184","-47.48397865432891","-49.787791662345896","-47.48392726048234","-8.222114133275305","-74.43698174255604","-71.7352001666461"
212826,201903,NULL,"5.11",NULL,"325.98","4.868119934474107",NULL,"15.869000000000028",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
268435,202203,"3.947","3.10","71.35499999999999","74.26","6.740497252225625","2.0383995515380846","5.005500000000012","5.818",NULL,"12.837307946069544","7.811012721750621","12.837307946069544","13.393809479921748","-35.67970978984617","-1.9754780950485107","-45.0081044942528","-42.5053027272292"
122257,202203,"38.116","15.10","253.65500000000003","190.32","11.831224205103407","4.869310677889259","22.517599999999987","49.405",NULL,"58.87851996402868","48.12364882384217","58.87851996402868","55.147246051631925","-2.696560056815256","15.446161951680693","-35.84671490315843","-31.544432910095445"
205759,202203,"200.174","91.74","2014.341","1241.80","10.346126590433249","3.587140906132577","128.47820000000002","289.02900000000005",NULL,"47.71495479492786","49.98781845052576","47.71495479492786","49.62015764396037","49.46834430504416","27.362234079310397","-41.11762425699678","-42.37664394927422"
287683,202203,"22.196","6.43","291.707","139.59","8.32535761771584","3.500344523785853","11.621400000000023","40.843",NULL,"85.7940798960419","87.46905596505796","85.7940798960419","84.71217092801322","85.75369510568804","44.55937830130794","-35.158366490180356","-35.48275158884251"
126263,202203,"27.849","13.30","160.74200000000002","98.35","20.348051007896014","6.526607856067486","20.013000000000005","41.964",NULL,"44.70348214317754","44.80459439926812","44.70348214317754","43.63778446389104","44.33008815557176","27.843161411452243","-43.3653330549234","-43.016343470012394"
104273,202203,"-6.906999999999999","-8.09","0",NULL,NULL,NULL,NULL,"-7.078",NULL,"7.6003199937047405",NULL,"7.6003199937047405","8.490912781963234","20.7455507810409",NULL,NULL,"76.45845488367145"
271022,202203,"124.68800000000002","168.78","1139.535","1227.42","20.643314779570872","4.418117916518579","253.38099999999997","201.38399999999996",NULL,"-14.048821029092784","-10.849156111634528","-14.048821029092784","-15.599196970248085","-14.539625308101623","-3.646557291971153","-53.73751749389059","-55.25143305472795"
132608,200803,NULL,"303.66",NULL,"894.77","61.18651133368949",NULL,"547.4761000000001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
205796,201306,NULL,"-7.22",NULL,"18.07","-34.30395103776716",NULL,"-6.2001676",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
109472,202203,"4.828","-19.89","173.764","594.33","-0.5528039214333558","-0.24328974931516306","-3.2854999999999563","-1.6909999999999996",NULL,NULL,"28.258398374835615",NULL,NULL,NULL,"-45.928791487593955","33.65986546986321",NULL
205198,202203,"17557.64","8313.53","133821.05","68406.08","31.327960906398967","9.196453024393398","21430.230000000003","49227.16",NULL,"45.32500141987943","51.56152783361809","45.32500141987943","45.158445033676564","-55.93812585207279","39.86687271739724","-45.81936205156669","-48.04217263944053"
124715,202203,"9610.03","3405.82","48496.85","38654.49","25.56445577214963","6.674964456454391","9881.810000000005","12948.590000000004",NULL,"67.97765958272726","14.470344593143647","67.97765958272726","57.024688890041574","71.05852430806662","12.009998558435964","-48.90172928025521","-24.728862491923863"
313296,202203,"-17.567","-57.16","848.8190000000001","257.05","26.580948861094356","7.227983822228295","68.32499999999996","245.41",NULL,"44.56262083127241","89.52054977024979","44.56262083127241","44.56262083127241","30.77469923575823","81.71833211647402","-47.85371835426532","84.35480995592025"
112626,202203,"39.012","17.80","217.775","126.75","23.939827153363915","6.367925611296063","30.3433","55.471000000000004",NULL,"48.04341907894545","35.207751989693016","48.04341907894545","50.58382406292621","50.58286885919105","31.078066685753925","-48.42508920451769","-44.18527332486855"
221842,202203,"531.4","353.07","5752.33","2742.82","54.984650833813376","11.798871066159277","1508.13","2714.84",NULL,"22.681864090886705","34.16916907394474","22.681864090886705","21.424293554825248","21.19411375467024","44.818232479567996","-53.6766998268418","-57.603247349412314"
100418,202003,"1.314","0.71","72.474","60.85","6.277939975041974","2.2849573640202","3.8200562999999974","6.624",NULL,"36.04059046299795","31.681656180841667","36.04059046299795",NULL,"35.94812352213188","9.134188770461327","-39.67039651894794","-37.83128482267597"
