558,"Total Capital Employed 1Year Growth","NaN","Cr.","total_capital_employed_growth_percentage_1year","finance_bs_growth_1years_view","std",True,True,True
559,"Unsecured Loans 1Year Growth","NaN","Cr.","unsecured_loans_nf_growth_percentage_1year","finance_bs_growth_1years_view","std",True,True,True
560,"Working Capital 1Year Growth","NaN","Cr.","working_capital_growth_percentage_1year","finance_bs_growth_1years_view","std",True,True,True
561,"Total Equity 1Year Growth","NaN","Cr.","shareholders_funds_growth_percentage_1year","finance_bs_growth_1years_view","std",True,True,True
562,"Reserves & Surplus 1Year Growth","NaN","Cr.","reserve_growth_percentage_1year","finance_bs_growth_1years_view","std",True,True,True
563,"Non Current Assets 1Year Growth","NaN","Cr.","other_noc_assets_growth_percentage_1year","finance_bs_growth_1years_view","std",True,True,True
564,"Balance sheet total 2Year Growth","NaN","Cr.","total_applications_nf_growth_percentage_2year","finance_bs_growth_2years_view","std",True,True,True
565,"Deposits 2Year Growth","NaN","Cr.","deposits_growth_percentage_2year","finance_bs_growth_2years_view","std",True,True,True
566,"Equity Capital 2Year Growth","NaN","Cr.","equity_capital_growth_percentage_2year","finance_pl_growth_2year_view","std",False,False,False
567,"Total Assets 2Year Growth","NaN","Cr.","total_applications_growth_percentage_2year","finance_bs_growth_2years_view","std",True,True,True
568,"Total Capital Employed 2Year Growth","NaN","Cr.","total_capital_employed_growth_percentage_2year","finance_bs_growth_2years_view","std",True,True,True
569,"Unsecured Loans 2Year Growth","NaN","Cr.","unsecured_loans_nf_growth_percentage_2year","finance_bs_growth_2years_view","std",True,True,True
570,"Working Capital 2Year Growth","NaN","Cr.","working_capital_growth_percentage_2year","finance_bs_growth_2years_view","std",True,True,True
571,"Total Equity 2Year Growth","NaN","Cr.","shareholders_funds_growth_percentage_2year","finance_bs_growth_2years_view","std",True,True,True
572,"Reserves & Surplus 2Year Growth","NaN","Cr.","reserve_growth_percentage_2year","finance_bs_growth_2years_view","std",True,True,True
573,"Non Current Assets 2Year Growth","NaN","Cr.","other_noc_assets_growth_percentage_2year","finance_bs_growth_2years_view","std",True,True,True
574,"Balance sheet total 3Year Growth","NaN","Cr.","total_applications_nf_growth_percentage_3year","finance_bs_growth_3years_view","std",True,True,True
575,"Deposits 3Year Growth","NaN","Cr.","deposits_growth_percentage_3year","finance_bs_growth_3years_view","std",True,True,True
576,"Equity Capital 3Year Growth","NaN","Cr.","equity_capital_growth_percentage_3year","finance_bs_growth_3year_view","std",True,True,True
577,"Total Assets 3Year Growth","NaN","Cr.","total_applications_growth_percentage_3year","finance_bs_growth_3years_view","std",True,True,True
578,"Total Capital Employed 3Year Growth","NaN","Cr.","total_capital_employed_growth_percentage_3year","finance_bs_growth_3years_view","std",True,True,True
579,"Unsecured Loans 3Year Growth","NaN","Cr.","unsecured_loans_nf_growth_percentage_3year","finance_bs_growth_3years_view","std",True,True,True
580,"Working Capital 3Year Growth","NaN","Cr.","working_capital_growth_percentage_3year","finance_bs_growth_3years_view","std",True,True,True
581,"Total Equity 3Year Growth","NaN","Cr.","shareholders_funds_growth_percentage_3year","finance_bs_growth_3years_view","std",True,True,True
582,"Reserves & Surplus 3Year Growth","NaN","Cr.","reserve_growth_percentage_3year","finance_bs_growth_3years_view","std",True,True,True
583,"Non Current Assets 3Year Growth","NaN","Cr.","other_noc_assets_growth_percentage_3year","finance_bs_growth_3years_view","std",True,True,True
584,"Average Book value of unquoted investments 1Year","NaN","Cr.","book_value_1year_avg","finance_bs_1year_avg_view","std",False,False,False
585,"Average Borrowings 1Year","NaN","Cr.","borrowings_1year_avg","finance_bs_1year_avg_view","std",False,False,False
586,"Average Debt 1Year","NaN","Cr.","total_debt_inclst_nf_1year_avg","finance_bs_1year_avg_view","std",False,False,False
587,"Average Deposits 1Year","NaN","Cr.","deposits_1year_avg","finance_bs_1year_avg_view","std",False,False,False
588,"Average Reserves & Surplus 1Year","NaN","Cr.","reserve_1year_avg","finance_bs_1year_avg_view","std",False,False,False
589,"Average Non Current Assets 1Year","NaN","Cr.","other_noc_assets_1year_avg","finance_bs_1year_avg_view","std",False,False,False
590,"Average Non Current Liabilties 1Year","NaN","Cr.","total_nonliab_1year_avg","finance_bs_1year_avg_view","std",False,False,False
591,"Average Book value of unquoted investments 2year","NaN","Cr.","book_value_2year_avg","finance_bs_2year_avg_view","std",False,True,False
592,"Average Borrowings 2Year","NaN","Cr.","borrowings_2year_avg","finance_bs_2year_avg_view","std",True,True,True
593,"Average Debt 2Year","NaN","Cr.","total_debt_inclst_nf_2year_avg","finance_bs_2year_avg_view","std",True,True,True
594,"Average Deposits 2Year","NaN","Cr.","deposits_2year_avg","finance_bs_2year_avg_view","std",True,True,True
595,"Average Reserves & Surplus 2Year","NaN","Cr.","reserve_2year_avg","finance_bs_2year_avg_view","std",True,True,True
596,"Average Non Current Assets 2Year","NaN","Cr.","other_noc_assets_2year_avg","finance_bs_2year_avg_view","std",True,True,True
597,"Average Non Current Liabilties 2Year","NaN","Cr.","total_nonliab_2year_avg","finance_bs_2year_avg_view","std",True,True,True
598,"Average Book value of unquoted investments 3year","NaN","Cr.","book_value_3year_avg","finace_bs_3year_avg_view","std",False,True,False
599,"Average Borrowings 3Year","NaN","Cr.","borrowings_3year_avg","finace_bs_3year_avg_view","std",True,True,True
600,"Average Debt 3Year","NaN","Cr.","total_debt_inclst_nf_3year_avg","finace_bs_3year_avg_view","std",True,True,True
601,"Average Deposits 3Year","NaN","Cr.","deposits_3year_avg","finace_bs_3year_avg_view","std",True,True,True
602,"Average Reserves & Surplus 3Year","NaN","Cr.","reserve_3year_avg","finace_bs_3year_avg_view","std",True,True,True
603,"Average Non Current Assets 3Year","NaN","Cr.","other_noc_assets_3year_avg","finace_bs_3year_avg_view","std",True,True,True
604,"Average Non Current Liabilties 3Year","NaN","Cr.","total_nonliab_3year_avg","finace_bs_3year_avg_view","std",True,True,True
605,"Average EBIT 1Year","NaN","Cr.","ebit_1year_avg","finance_pl_1year_avg_view","std",False,False,False
606,"Average Employee Cost 1Year","NaN","Cr.","employees_1year_avg","finance_pl_1year_avg_view","std",False,False,False
607,"Average Interest 1Year","NaN","Cr.","interest_1year_avg","finance_pl_1year_avg_view","std",False,False,False
608,"Average Interest Earned 1Year","NaN","Cr.","interest_earned_1year_avg","finance_pl_1year_avg_view","std",False,False,False
609,"Average Net Profit 1Year","NaN","Cr.","consolidated_netprofit_1year_avg","finance_pl_1year_avg_view","std",False,False,False
610,"Average Operating Expenses 1Year","NaN","Cr.","operating_ex_1year_avg","qtr_1year_avg_view","std",False,False,False
611,"Average Operating Profit 1Year","NaN","Cr.","operating_profit_1year_avg","qtr_1year_avg_view","std",False,False,False
612,"Average Other Income 1Year","NaN","Cr.","other_income_1year_avg","finance_pl_1year_avg_view","std",False,False,False
613,"Average Power & Fuel Cost 1Year","NaN","Cr.","power_fuel_1year_avg","finance_pl_1year_avg_view","std",False,False,False
614,"Average Profit After Tax 1Year","NaN","Cr.","profit_after_tax_1year_avg","finance_pl_1year_avg_view","std",False,False,False
615,"Average Profit Before Tax 1Year","NaN","Cr.","profit_before_tax_1year_avg","finance_pl_1year_avg_view","std",False,False,False
616,"Average Earnings Per Share 1Year","NaN","Cr.","eps_1year_avg","finance_pl_1year_avg_view","std",False,False,False
617,"Average PBIT 1Year","NaN","Cr.","pbit_1year_avg","finance_pl_1year_avg_view","std",False,False,False
618,"Average EBIT 2Year","NaN","Cr.","ebit_2year_avg","finace_pl_2year_avg_view","std",False,False,False
619,"Average Employee Cost 2Year","NaN","Cr.","employees_2year_avg","finace_pl_2year_avg_view","std",False,False,False
620,"Average Interest 2Year","NaN","Cr.","interest_2year_avg","finace_pl_2year_avg_view","std",False,False,False
621,"Average Interest Earned 2Year","NaN","Cr.","interest_earned_2year_avg","finace_pl_2year_avg_view","std",False,False,False
622,"Average Net Profit 2Year","NaN","Cr.","consolidated_netprofit_2year_avg","finace_pl_2year_avg_view","std",False,False,False
623,"Average Operating Expenses 2Year","NaN","Cr.","operating_expenses_2year_avg","finace_pl_2year_avg_view","std",False,False,False
624,"Average Operating Profit 2Year","NaN","Cr.","operating_profit_2year_avg","finace_pl_2year_avg_view","std",False,False,False
625,"Average Other Income 2Year","NaN","Cr.","other_income_2year_avg","finace_pl_2year_avg_view","std",False,False,False
626,"Average Power & Fuel Cost 2Year","NaN","Cr.","power_fuel_2year_avg","finace_pl_2year_avg_view","std",False,False,False
627,"Average Profit After Tax 2Year","NaN","Cr.","profit_after_tax_2year_avg","finace_pl_2year_avg_view","std",False,False,False
628,"Average Profit Before Tax 2Year","NaN","Cr.","profit_before_tax_2year_avg","finace_pl_2year_avg_view","std",False,False,False
629,"Average Earnings Per Share 2Year","NaN","Cr.","eps_2year_avg","finace_pl_2year_avg_view","std",False,False,False
630,"Average PBIT 2Year","NaN","Cr.","pbit_2year_avg","finace_pl_2year_avg_view","std",False,False,False
631,"Average EBIT 3Year","NaN","Cr.","ebit_3year_avg","finance_pl_3year_avg_view","std",False,False,False
632,"Average Employee Cost 3Year","NaN","Cr.","employees_3year_avg","finance_pl_3year_avg_view","std",False,False,False
633,"Average Interest 3Year","NaN","Cr.","interest_3year_avg","finance_pl_3year_avg_view","std",False,False,False
634,"Average Interest Earned 3Year","NaN","Cr.","interest_earned_3year_avg","finance_pl_3year_avg_view","std",False,False,False
635,"Average Net Profit 3Year","NaN","Cr.","consolidated_netprofit_3year_avg","finance_pl_3year_avg_view","std",False,False,False
636,"Average Operating Expenses 3Year","NaN","Cr.","operating_expenses_3year_avg","finance_pl_3year_avg_view","std",False,False,False
637,"Average Operating Profit 3Year","NaN","Cr.","operating_profit_3year_avg","finance_pl_3year_avg_view","std",False,False,False
638,"Average Other Income 3Year","NaN","Cr.","other_income_3year_avg","finance_pl_3year_avg_view","std",False,False,False
639,"Average Power & Fuel Cost 3Year","NaN","Cr.","power_fuel_3year_avg","finance_pl_3year_avg_view","std",False,False,False
640,"Average Profit After Tax 3Year","NaN","Cr.","profit_after_tax_3year_avg","finance_pl_3year_avg_view","std",False,False,False
641,"Average Profit Before Tax 3Year","NaN","Cr.","profit_before_tax_3year_avg","finance_pl_3year_avg_view","std",False,False,False
642,"Average Earnings Per Share 3Year","NaN","Cr.","eps_3year_avg","finance_pl_3year_avg_view","std",False,False,False
643,"Average PBIT 3Year","NaN","Cr.","pbit_3year_avg","finance_pl_3year_avg_view","std",False,False,False
644,"Average Net Profit Quarterly 1Year","NaN","Cr.","net_profit_1year_avg","qtr_1year_avg_view","std",False,False,False
645,"Average Operating Expenses Quarterly 1Year","NaN","Cr.","net_sales_1year_avg","qtr_1year_avg_view","std",False,False,False
647,"Average EPS 1Year","NaN","","eps_basic_1year_avg","qtr_1year_avg_view","std",False,False,False
648,"Average Sales Growth 1Year","NaN","%","sales_growth_1year_avg","qtr_1year_avg_view","std",False,False,False
649,"Average Profit Growth 1Year","NaN","Cr.","net_profit_growth_1year_avg","qtr_1year_avg_view","std",False,False,False
650,"Long Term Debt 5Year (back)","NaN","Cr.","long_term_debt_5year","finance_bs_5_year_view","std",True,True,True
651,"Equity Capital 5Year (back)","NaN","Cr.","equity_capital_5year","finance_bs_5_year_view","std",True,True,True
652,"Assets 5Year (back)","NaN","Cr.","total_sounces_funds_nf_5year","finance_bs_5_year_view","std",True,True,True
653,"Total Equity 5Year (back)","NaN","Cr.","sharehoders_funds_5year","finance_bs_5_year_view","std",True,True,True
654,"Working Capital 5Year (back)","NaN","Cr.","working_capital_5year","finance_bs_5_year_view","std",True,True,True
655,"Total Capital Employed 5Year (back)","NaN","Cr.","total_capital_employed_5year","finance_bs_5_year_view","std",True,True,True
656,"Non Current Liabilities 5Year (back)","NaN","Cr.","total_nonliab_5year","finance_bs_5_year_view","std",True,True,True
657,"Cash and Equivalent 5Year (back)","NaN","Cr.","Cash_Bank_5year","finance_bs_5_year_view","std",True,True,True
658,"Reserves & Surplus 5Year (back)","NaN","Cr.","reserve_5year","finance_bs_5_year_view","std",True,True,True
659,"Short Term Investments 5Year (back)","NaN","Cr.","current_investments_5year","finance_bs_5_year_view","std",True,True,True
662,"Share Holders Fund 5Year (back)","NaN","Cr.","sharehoders_funds_5year","finance_bs_5_year_view","std",True,True,True
663,"Balance Sheet Total 5Year (back)","NaN","Cr.","total_applications_nf_5year","finance_bs_5_year_view","std",True,True,True
664,"Accounts Receivable 5Year (back)","NaN","Cr.","debtors_5year","finance_bs_5_year_view","std",True,True,True
665,"Accounts Payable 5Year (back)","NaN","Cr.","trade_payables_5year","finance_bs_5_year_view","std",True,True,True
666,"Other Liabilities 5Year (back)","NaN","Cr.","other_liabilities_5year","finance_bs_5_year_view","std",True,True,True
667,"Other Assets 5Year (back)","NaN","Cr.","other_assets_5year","finance_bs_5_year_view","std",True,True,True
668,"Other Current Liabilities 5Year (back)","NaN","Cr.","current_liabilities_nf_5year","finance_bs_5_year_view","std",True,True,True
669,"Other Current Assets 5Year (back)","NaN","Cr.","other_current_nf_5year","finance_bs_5_year_view","std",True,True,True
670,"Loans & Advances 5Year (back)","NaN","Cr.","lt_loanadv_5year","finance_bs_5_year_view","std",True,True,True
671,"Minority Interest 5Year (back)","NaN","Cr.","minority_interest_5year","finance_bs_5_year_view","std",True,True,True
672,"Share Capital 5Year (back)","NaN","Cr.","share_capital_5year","finance_bs_5_year_view","std",True,True,True
674,"Total Current Liabilities 5Year (back)","NaN","Cr.","current_laib_prov_nf_5year","finance_bs_5_year_view","std",True,True,True
675,"Total Current Assets 5Year (back)","NaN","Cr.","currant_assets_nf_5year","finance_bs_5_year_view","std",True,True,True
676,"Unsecured Loans 5Year (back)","NaN","Cr.","unsecured_loans_nf_5year","finance_bs_5_year_view","std",True,True,True
677,"Total Assets 5Year (back)","NaN","Cr.","total_applications_5year","finance_bs_5_year_view","std",True,True,True
678,"Term Loans 5Year (back)","NaN","Cr.","term_loans_5year","finance_bs_5_year_view","std",True,True,True
679,"Share Warrants 5Year (back)","NaN","Cr.","shares_warrants_5year","finance_bs_5_year_view","std",True,True,True
680,"Secured Loans 5Year (back)","NaN","Cr.","secured_loans_5year","finance_bs_5_year_view","std",True,True,True
681,"Revaluation Reserves 5Year (back)","NaN","Cr.","revaluation_reserve_5year","finance_bs_5_year_view","std",True,True,True
682,"Preference Capital 5Year (back)","NaN","Cr.","preference_capital_5year","finance_bs_5_year_view","std",True,True,True
683,"Current Liabilities 5Year (back)","NaN","Cr.","total_nonliab_5year","finance_bs_5_year_view","std",True,True,True
684,"Non Current Assets 5Year (back)","NaN","Cr.","other_noc_assets_5year","finance_bs_5_year_view","std",True,True,True
685,"Net Block 5Year (back)","NaN","Cr.","net_block_5year","finance_bs_5_year_view","std",True,True,True
686,"Long Term Investment 5Year (back)","NaN","Cr.","long_term_investments_nf_5year","finance_bs_5_year_view","std",True,True,True
687,"Investments 5Year (back)","NaN","Cr.","investments_5year","finance_bs_5_year_view","std",True,True,True
688,"Inventories 5Year (back)","NaN","Cr.","inventory_5year","finance_bs_5_year_view","std",True,True,True
689,"Gross Block 5Year (back)","NaN","Cr.","gross_block_5year","finance_bs_5_year_view","std",True,True,True
690,"Face Value 5Year (back)","NaN","Cr.","face_value_5year","finance_bs_5_year_view","std",True,True,True
691,"Enterprise Value 5Year (back)","NaN","%","ev_5year","finance_fr_5year_view","std",True,True,True
692,"Deposits 5Year (back)","NaN","Cr.","deposits_5year","finance_bs_5_year_view","std",True,True,True
693,"Debt 5Year (back)","NaN","Cr.","total_debt_inclst_nf_5year","finance_bs_5_year_view","std",True,True,True
694,"Contingent Liabilities 5Year (back)","NaN","Cr.","contingent_liabilities_5year","finance_bs_5_year_view","std",True,True,True
695,"Cash and Balance with Reserve Bank of India 5Year (back)","NaN","Cr.","cash_balances_rbi_5year","finance_bs_5_year_view","std",True,True,True
696,"Capital Work in Progress 5Year (back)","NaN","Cr.","cwip_5year","finance_bs_5_year_view","std",True,True,True
697,"Borrowings 5Year (back)","NaN","Cr.","borrowings_5year","finance_bs_5_year_view","std",True,True,True
698,"Book Value of Unquoted Investments 5Year (back)","NaN","Cr.","book_nav_share_5year","finance_bs_5_year_view","std",False,True,False
699,"Advances 5Year (back)","NaN","Cr.","advances_5year","finance_bs_5_year_view","std",True,True,True
700,"Advance from Customers 5Year (back)","NaN","Cr.","adv_customers_5year","finance_bs_5_year_view","std",True,True,True
701,"Accumulated Depreciation 5Year (back)","NaN","Cr.","acc_depreciation_5year","finance_bs_5_year_view","std",False,False,False
702,"Net Cash Flow 5year (back)","NaN","Cr.","net_cash_inflow_outflow_5year","finance_cf_5year_view","std",True,True,True
703,"Free Cash Flow 5year (back)","NaN","Cr.","fcf_share_5year","finance_cf_5year_view","std",True,True,True
704,"Cash from Investing Activity 5year (back)","NaN","Cr.","cash_from_investment_5year","finance_cf_5year_view","std",True,True,True
705,"Cash from Financing Activity 5year (back)","NaN","Cr.","cash_from_financing_5year","finance_cf_5year_view","std",True,True,True
706,"Asset Turnover 5year (back)","NaN","%","asset_turnover_5year","finance_fr_5year_view","std",True,True,True
707,"CASA Ratio 5year (back)","NaN","%","casa_5year","finance_fr_5year_view","std",True,True,True
708,"Credit Deposit 5year (back)","NaN","%","credit_deposit_5year","finance_fr_5year_view","std",True,True,True
709,"Current Ratio 5year (back)","NaN","%","current_ratio_5year","finance_fr_5year_view","std",True,True,True
710,"Inventory Days 5year (back)","NaN","%","inventory_days_5year","finance_fr_5year_view","std",True,True,True
711,"Payable Days 5year (back)","NaN","%","payable_days_5year","finance_fr_5year_view","std",True,True,True
712,"Receivable Days 5year (back)","NaN","%","receivable_days_5year","finance_fr_5year_view","std",True,True,True
713,"Total Debt Equity 5year (back)","NaN","%","total_debt_equity_5year","finance_fr_5year_view","std",True,True,True
714,"Dividend Payout Ratio 5year (back)","NaN","%","dividend_payout_per_5year","finance_fr_5year_view","std",True,True,True
715,"Yield 5year (back)","NaN","%","yield_5year","finance_fr_5year_view","std",True,True,True
716,"NIM 5year (back)","NaN","%","nim_5year","finance_fr_5year_view","std",True,True,True
717,"Quick Ratio 5year (back)","NaN","%","quick_ratio_5year","finance_fr_5year_view","std",True,True,True
718,"ROA 5year (back)","NaN","%","roa_5year","finance_fr_5year_view","std",True,True,True
719,"ROCE 5year (back)","NaN","%","roce_5year","finance_fr_5year_view","std",True,True,True
720,"ROE 5year (back)","NaN","%","roe_5year","finance_fr_5year_view","std",True,True,True
721,"ROIC 5year (back)","NaN","%","roic_5year","finance_fr_5year_view","std",True,True,True
723,"EBIT 5 Year (back)","NaN","Cr.","ebit_5year","finance_pl_5_year_view","std",False,False,False
724,"PBIT 5 Year (back)","NaN","Cr.","pbit_5year","finance_pl_5_year_view","std",False,False,False
725,"Interest Earned 5 Year (back)","NaN","Cr.","interest_earned_5year","finance_pl_5_year_view","std",False,False,False
726,"Other Income 5 Year (back)","NaN","Cr.","other_income_5year","finance_pl_5_year_view","std",False,False,False
727,"Interest 5 Year (back)","NaN","Cr.","interest_5year","finance_pl_5_year_view","std",False,False,False
728,"Operating Expenses 5 Year (back)","NaN","Cr.","operating_expenses_5year","finance_pl_5_year_view","std",False,False,False
729,"Profit After Tax 5 Year (back)","NaN","Cr.","profit_after_tax_5year","finance_pl_5_year_view","std",False,False,False
730,"Consolidated Net Profit 5 Year (back)","NaN","Cr.","consolidated_netprofit_5year","finance_pl_5_year_view","std",False,False,False
731,"Sales Growth 5 years","NaN","%","net_sales_growth_percentage_5year","finance_pl_growth_5year_view","std",False,False,False
732,"Employees 5 Year (back)","NaN","Cr.","employees_5year","finance_pl_5_year_view","std",False,False,False
733,"Operating Profit 5 Year (back)","NaN","Cr.","operating_profit_5year","finance_pl_5_year_view","std",False,False,False
734,"Profit Before Tax 5 Year (back)","NaN","Cr.","profit_before_tax_5year","finance_pl_5_year_view","std",False,False,False
735,"Power Fuel 5 Year (back)","NaN","Cr.","power_fuel_5year","finance_pl_5_year_view","std",False,False,False
736,"Gross Profits 5 Year (back)","NaN","Cr.","gross_profits_5year","finance_pl_5_year_view","std",False,False,False
737,"EPS 5 Year (back)","NaN","","eps_5year","finance_pl_5_year_view","std",False,False,False
738,"Sales 5 Year (back)","NaN","Cr.","sales_5year","finance_pl_5_year_view","std",False,False,False
739,"Operating Profit Margin 5 Year (back)","NaN","%","opm_5year","finance_pl_5_year_view","std",False,False,False
740,"DII Holding 5 Year (back)","NaN","%","dii_holding_5year","holding_summary_5year_view","cons",False,False,False
741,"FII Holding 5 Year (back)","NaN","%","fii_holding_5year","holding_summary_5year_view","cons",False,False,False
742,"Mutual Fund Holding 5 Year (back)","NaN","%","mutual_fund_holding_5year","holding_summary_5year_view","cons",False,False,False
743,"Public Holding 5 Year (back)","NaN","%","retail_holding_5year","holding_summary_5year_view","cons",False,False,False
745,"Total Capital Employed 5Year Growth","NaN","Cr.","total_capital_employed_growth_percentage_5year","finance_bs_growth_5years_view","std",True,True,True
746,"Working Capital 5Year Growth","NaN","Cr.","working_capital_growth_percentage_5year","finance_bs_growth_5years_view","std",True,True,True
747,"Unsecured Loans 5Year Growth","NaN","Cr.","unsecured_loans_nf_growth_percentage_5year","finance_bs_growth_5years_view","std",True,True,True
748,"Total Assets 5Year Growth","NaN","Cr.","total_applications_growth_percentage_5year","finance_bs_growth_5years_view","std",True,True,True
749,"Balance sheet total 5Year Growth","NaN","Cr.","total_applications_nf_growth_percentage_5year","finance_bs_growth_5years_view","std",True,True,True
750,"Deposits 5Year Growth","NaN","Cr.","deposits_growth_percentage_5year","finance_bs_growth_5years_view","std",True,True,True
751,"Long Term Debt 5Year Growth","NaN","Cr.","long_term_debt_growth_percentage_5year","finance_bs_growth_5years_view","std",True,True,True
752,"Reserves & Surplus 5Year Growth","NaN","Cr.","reserve_growth_percentage_5year","finance_bs_growth_5years_view","std",True,True,True
753,"Non Current Assets 5Year Growth","NaN","Cr.","other_noc_assets_growth_percentage_5year","finance_bs_growth_5years_view","std",True,True,True
754,"Equity Capital 5Year Growth","NaN","Cr.","equity_capital_growth_percentage_5year","finance_bs_growth_5year_view","std",True,True,True
755,"Employee Cost 1year growth","NaN","Cr.","employees_growth_percentage_1year","finance_pl_growth_1year_view","std",False,False,False
756,"Interest Earned 1year growth","NaN","Cr.","interest_earned_growth_percentage_1year","finance_pl_growth_1year_view","std",False,False,False
757,"Net Profit Growth TTM","NaN","%","net_profit_growth_percentage_1year","finance_pl_growth_1year_view","std",True,True,True
758,"Operating Expenses 1year growth","NaN","Cr.","operating_expenses_growth_percentage_1year","finance_pl_growth_1year_view","std",False,False,False
759,"Operating Profit Growth TTM","NaN","%","operating_profit_growth_percentage_1year","finance_pl_growth_1year_view","std",True,True,True
760,"Profit After Tax Growth TTM ","NaN","Cr.","profit_after_tax_growth_percentage_1year","finance_pl_growth_1year_view","std",False,False,False
761,"PBT Growth TTM","NaN","%","profit_before_tax_growth_percentage_1year","finance_pl_growth_1year_view","std",True,True,True
762,"EPS Growth TTM","NaN","%","eps_growth_percentage_1year","finance_pl_growth_1year_view","std",True,True,True
763,"Employee Cost 2year growth","NaN","Cr.","employees_growth_percentage_2year","finance_pl_growth_2year_view","std",False,False,False
764,"Interest Earned 2year growth","NaN","Cr.","interest_earned_growth_percentage_2year","finance_pl_growth_2year_view","std",False,False,False
765,"Net Profit 2year growth","NaN","%","net_profit_growth_percentage_2year","finance_pl_growth_2year_view","std",True,True,True
766,"Operating Expenses 2year growth","NaN","Cr.","operating_expenses_growth_percentage_2year","finance_pl_growth_2year_view","std",False,False,False
767,"Operating Profit Growth 2Years","NaN","%","operating_profit_growth_percentage_2year","finance_pl_growth_2year_view","std",True,True,True
768,"Profit After Tax 2year growth","NaN","Cr.","profit_after_tax_growth_percentage_2year","finance_pl_growth_2year_view","std",False,False,False
769,"PBT Growth 2Years","NaN","%","profit_before_tax_growth_percentage_2year","finance_pl_growth_2year_view","std",True,True,True
770,"EPS 2year growth","NaN","%","eps_growth_percentage_2year","finance_pl_growth_2year_view","std",True,True,True
771,"Employee Cost 3year growth","NaN","Cr.","employees_growth_percentage_3year","finance_pl_3year_growth_view","std",False,False,False
772,"Interest Earned 3year growth","NaN","Cr.","interest_earned_growth_percentage_3year","finance_pl_3year_growth_view","std",False,False,False
773,"Net Profit 3year growth","NaN","%","net_profit_growth_percentage_3year","finance_pl_3year_growth_view","std",True,True,True
774,"Operating Expenses 3year growth","NaN","Cr.","operating_expenses_growth_percentage_3year","finance_pl_3year_growth_view","std",False,False,False
775,"Operating Profit Growth 3Years","NaN","%","operating_profit_growth_percentage_3year","finance_pl_3year_growth_view","std",True,True,True
776,"Profit After Tax 3year growth","NaN","Cr.","profit_after_tax_growth_percentage_3year","finance_pl_3year_growth_view","std",False,False,False
777,"PBT Growth 3Years","NaN","%","profit_before_tax_growth_percentage_3year","finance_pl_3year_growth_view","std",True,True,True
778,"EPS 3year growth","NaN","%","eps_growth_percentage_3year","finance_pl_3year_growth_view","std",True,True,True
783,"Employees 5year growth","Employees growth over 5 years","Cr.","employees_growth_percentage_5year","finance_pl_growth_5year_view","std",False,False,False
784,"Interest Earned 5year growth","Interest Earned growth over 5 years","Cr.","interest_earned_growth_percentage_5year","finance_pl_growth_5year_view","std",False,False,False
785,"Net Profit 5year growth","Net Profit growth over 5 years","Cr.","net_profit_growth_percentage_5year","finance_pl_growth_5year_view","std",False,False,False
786,"Operating Expenses 5year growth","Operating Expenses growth over 5 years","Cr.","operating_expenses_growth_percentage_5year","finance_pl_growth_5year_view","std",False,False,False
787,"Operating Profit 5year growth","Operating Profit growth over 5 years","Cr.","operating_profit_growth_percentage_5year","finance_pl_growth_5year_view","std",False,False,False
788,"Profit After Tax 5year growth","Profit After Tax growth over 5 years","Cr.","profit_after_tax_growth_percentage_5year","finance_pl_growth_5year_view","std",False,False,False
789,"Profit Before Tax 5year growth","Profit Before Tax growth over 5 years","Cr.","profit_before_tax_growth_percentage_5year","finance_pl_growth_5year_view","std",False,False,False
790,"EPS 5year growth","EPS growth over 5 years","","eps_growth_percentage_5year","finance_pl_growth_5year_view","std",False,False,False
792,"Average Book value of unquoted investments 5year","NA","Cr.","book_value_5year_avg","finance_bs_5year_avg_view","std",False,True,False
793,"Average Borrowings 5year","NA","Cr.","borrowings_5year_avg","finance_bs_5year_avg_view","std",True,True,True
794,"Average Debt 5year","NA","Cr.","total_debt_inclst_nf_5year_avg","finance_bs_5year_avg_view","std",True,True,True
795,"Average Deposits 5year","NA","Cr.","deposits_5year_avg","finance_bs_5year_avg_view","std",True,True,True
796,"Average Reserves & Surplus 5year","NA","Cr.","reserve_5year_avg","finance_bs_5year_avg_view","std",True,True,True
797,"Average Non Current Assets 5year","NA","Cr.","other_noc_assets_5year_avg","finance_bs_5year_avg_view","std",True,True,True
798,"Average Non Current Liabilties 5year","NA","Cr.","total_nonliab_5year_avg","finance_bs_5year_avg_view","std",True,True,True
799,"Average Employee Cost 5year","NA","Cr.","employees_5year_avg","finance_pl_5year_avg_view","std",False,False,False
800,"Average Interest 5year","NA","Cr.","interest_5year_avg","finance_pl_5year_avg_view","std",False,False,False
801,"Average Interest Earned 5year","NA","Cr.","interest_earned_5year_avg","finance_pl_5year_avg_view","std",False,False,False
802,"Average Net Profit 5year","NA","Cr.","consolidated_netprofit_5year_avg","finance_pl_5year_avg_view","std",False,False,False
803,"Average Operating Expenses 5year","NA","Cr.","operating_expenses_5year_avg","finance_pl_5year_avg_view","std",False,False,False
804,"Average Operating Profit 5year","NA","Cr.","operating_profit_5year_avg","finance_pl_5year_avg_view","std",False,False,False
805,"Average Other Income 5year","NA","Cr.","other_income_5year_avg","finance_pl_5year_avg_view","std",False,False,False
806,"Average Power & Fuel Cost 5year","NA","Cr.","power_fuel_5year_avg","finance_pl_5year_avg_view","std",False,False,False
